season,month,age_group,budget_level,outdoor_preferred,city_context,event_type,indoor_outdoor,title,description,suggested_location,requires_authorization,price,relevance_label
ETE,AUGUST,2-3 ans,LOW,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,3.9,HIGH
ETE,AUGUST,4-5 ans,LOW,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,7.2,HIGH
ETE,AUGUST,4-5 ans,LOW,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,3.2,HIGH
ETE,AUGUST,2-6 ans,LOW,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,7.6,HIGH
ETE,AUGUST,2-6 ans,LOW,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,4.4,HIGH
AUTOMNE,SEPTEMBER,2-3 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,11.5,HIGH
AUTOMNE,SEPTEMBER,2-3 ans,LOW,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,6.4,HIGH
AUTOMNE,SEPTEMBER,4-5 ans,LOW,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,4.9,HIGH
AUTOMNE,SEPTEMBER,4-5 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,9.2,HIGH
AUTOMNE,SEPTEMBER,2-6 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,12.1,HIGH
AUTOMNE,SEPTEMBER,2-6 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,10.4,HIGH
AUTOMNE,OCTOBER,2-3 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,13.2,HIGH
AUTOMNE,OCTOBER,2-3 ans,LOW,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,4.4,HIGH
AUTOMNE,OCTOBER,4-5 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,8.3,HIGH
AUTOMNE,OCTOBER,4-5 ans,LOW,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,7.3,HIGH
AUTOMNE,OCTOBER,2-6 ans,LOW,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,6.4,HIGH
AUTOMNE,OCTOBER,2-6 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,12.6,HIGH
AUTOMNE,NOVEMBER,2-3 ans,LOW,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,7.3,HIGH
AUTOMNE,NOVEMBER,2-3 ans,LOW,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,5.4,HIGH
AUTOMNE,NOVEMBER,4-5 ans,LOW,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,6.2,HIGH
AUTOMNE,NOVEMBER,4-5 ans,LOW,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,4.1,HIGH
AUTOMNE,NOVEMBER,2-6 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,13.0,HIGH
AUTOMNE,NOVEMBER,2-6 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,11.0,HIGH
HIVER,DECEMBER,2-3 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,14.0,HIGH
HIVER,DECEMBER,2-3 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,9.8,HIGH
HIVER,DECEMBER,4-5 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,10.1,HIGH
HIVER,DECEMBER,4-5 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,12.1,HIGH
HIVER,DECEMBER,2-6 ans,LOW,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,5.6,HIGH
HIVER,DECEMBER,2-6 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,11.9,HIGH
HIVER,JANUARY,2-3 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,10.1,HIGH
HIVER,JANUARY,2-3 ans,LOW,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,5.4,HIGH
HIVER,JANUARY,4-5 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,14.9,HIGH
HIVER,JANUARY,4-5 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,14.0,HIGH
HIVER,JANUARY,2-6 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,12.6,HIGH
HIVER,JANUARY,2-6 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,9.3,HIGH
HIVER,FEBRUARY,2-3 ans,LOW,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,7.5,HIGH
HIVER,FEBRUARY,2-3 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,12.6,HIGH
HIVER,FEBRUARY,4-5 ans,LOW,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,6.6,HIGH
HIVER,FEBRUARY,4-5 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,15.0,HIGH
HIVER,FEBRUARY,2-6 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier theatre et expression,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel international de Hammamet, Hammamet, Tunisie",False,14.3,HIGH
HIVER,FEBRUARY,2-6 ans,MEDIUM,False,Nabeul,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,10.7,HIGH
PRINTEMPS,MARCH,2-3 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,4.9,HIGH
PRINTEMPS,MARCH,2-3 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,3.7,HIGH
PRINTEMPS,MARCH,4-5 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,5.4,HIGH
PRINTEMPS,MARCH,4-5 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,12.4,HIGH
PRINTEMPS,MARCH,2-6 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,10.0,HIGH
PRINTEMPS,MARCH,2-6 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,6.2,HIGH
PRINTEMPS,APRIL,2-3 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,3.5,HIGH
PRINTEMPS,APRIL,2-3 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,7.8,HIGH
PRINTEMPS,APRIL,4-5 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,11.4,HIGH
PRINTEMPS,APRIL,4-5 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,6.7,HIGH
PRINTEMPS,APRIL,2-6 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,10.9,HIGH
PRINTEMPS,APRIL,2-6 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,3.8,HIGH
PRINTEMPS,MAY,2-3 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,9.5,HIGH
PRINTEMPS,MAY,2-3 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,9.2,HIGH
PRINTEMPS,MAY,4-5 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,9.8,HIGH
PRINTEMPS,MAY,4-5 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,4.4,HIGH
PRINTEMPS,MAY,2-6 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,4.4,HIGH
PRINTEMPS,MAY,2-6 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,4.5,HIGH
ETE,JUNE,2-3 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,10.2,HIGH
ETE,JUNE,2-3 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,7.3,HIGH
ETE,JUNE,4-5 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,2.7,HIGH
ETE,JUNE,4-5 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,3.7,HIGH
ETE,JUNE,2-6 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,7.9,HIGH
ETE,JUNE,2-6 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,5.9,HIGH
ETE,JULY,2-3 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,9.0,HIGH
ETE,JULY,2-3 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,3.6,HIGH
ETE,JULY,4-5 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,2.0,HIGH
ETE,JULY,4-5 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,8.3,HIGH
ETE,JULY,2-6 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,4.9,HIGH
ETE,JULY,2-6 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,4.4,HIGH
ETE,AUGUST,2-3 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,2.6,HIGH
ETE,AUGUST,2-3 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,10.8,HIGH
ETE,AUGUST,4-5 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,9.6,HIGH
ETE,AUGUST,4-5 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,9.3,HIGH
ETE,AUGUST,2-6 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,4.7,HIGH
ETE,AUGUST,2-6 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,12.7,HIGH
AUTOMNE,SEPTEMBER,2-3 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,11.5,HIGH
AUTOMNE,SEPTEMBER,2-3 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,2.1,HIGH
AUTOMNE,SEPTEMBER,4-5 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,5.1,HIGH
AUTOMNE,SEPTEMBER,4-5 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,3.1,HIGH
AUTOMNE,SEPTEMBER,2-6 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,8.9,HIGH
AUTOMNE,SEPTEMBER,2-6 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,3.9,HIGH
AUTOMNE,OCTOBER,2-3 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,8.0,HIGH
AUTOMNE,OCTOBER,2-3 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,3.5,HIGH
AUTOMNE,OCTOBER,4-5 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,9.7,HIGH
AUTOMNE,OCTOBER,4-5 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,9.6,HIGH
AUTOMNE,OCTOBER,2-6 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,3.7,HIGH
AUTOMNE,OCTOBER,2-6 ans,MEDIUM,True,Nabeul,ACTIVITE,OUTDOOR,Activite observation et reperage,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Medina de Hammamet, Hammamet, Tunisie",False,9.2,HIGH
AUTOMNE,NOVEMBER,2-3 ans,LOW,True,Nabeul,ACTIVITE,OUTDOOR,Jeux d adresse et motricite,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Funny Land, Hammamet, Tunisie",False,2.8,HIGH
